,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time
0,815.62,0.083490467,0.385842321,10.3,0.004871536,0.015423536,0.004104575,0.02,0.012548685,91.4,0.484756324,0.105015263
1,815.62,0.074009744,0.536043211,38.83,0.025519816,0.012684822,0.004793406,0.02,0.010926723,93.5,0.622737777,0.115249688
2,815.62,0.07363852,0.473741453,15.08,0.008760133,0.011545658,0.004234076,0.01,0.018897295,94.4,0.558925631,0.105530024
3,815.62,0.08793666,0.490125463,16.39,0.00985063,0.036973715,0.004380226,0.01,0.008070946,95.9,0.615035838,0.110238462
4,815.62,0.081517487,0.356013975,22.98,0.010030796,0.011311054,0.004145384,0.02,0.019887447,94.8,0.448842516,0.115581114
5,815.62,0.101793786,0.444028407,27.77,0.01511887,0.012536049,0.005459547,0.01,0.012094259,96.8,0.558358242,0.134466462
6,815.62,0.085591804,0.464587767,23.53,0.013405293,0.010731936,0.004582405,0.01,0.006042719,95.6,0.560911507,0.109622221
7,815.62,0.091232433,0.436221073,11.25,0.006018932,0.012853622,0.005595207,0.01,0.005857468,95.9,0.540307128,0.108704039
8,815.62,0.083390965,0.449274438,28.15,0.01550836,0.013824463,0.004721642,0.02,0.007688999,93.6,0.546489866,0.111309966
9,815.62,0.100352577,0.349721428,26.63,0.011418706,0.012972116,0.005352259,0.01,0.007641315,96.9,0.463046121,0.124764857
10,815.62,0.080812853,0.369314481,27.76,0.012570489,0.009819269,0.005304575,0.01,0.007400513,94.7,0.459946603,0.106088429
11,815.62,0.071833779,0.457671328,46.73,0.026220753,0.015650511,0.004401445,0.01,0.007204533,95.8,0.545155618,0.10966051
12,815.62,0.092644859,0.486849343,22.31,0.013318407,0.013111591,0.005258083,0.02,0.004680872,95.7,0.592605793,0.115902222
13,815.62,0.083101119,0.454642273,19.85,0.011063942,0.011188507,0.004477262,0.02,0.006626606,96.7,0.548931899,0.10526893
14,815.62,0.079155893,0.359345725,15.31,0.006745477,0.014853716,0.006268501,0.02,0.016233683,96.1,0.453355334,0.108403554
15,815.62,0.090861518,0.365571445,16.14,0.007232642,0.011697292,0.005395174,0.01,0.010487795,93.5,0.468130256,0.113977129
16,815.62,0.076863736,0.462771897,19.07,0.010821283,0.009238958,0.0043571,0.02,0.013490677,93.8,0.548874592,0.105532795
17,815.62,0.07811669,0.515768946,15.53,0.009818877,0.010615349,0.004720926,0.01,0.007188797,95.9,0.604500985,0.099845291
18,815.62,0.088820672,0.388001891,29.92,0.014231382,0.01551199,0.004719019,0.02,0.006989002,96,0.492334553,0.114760075
19,815.62,0.075074393,0.404933587,14.62,0.007258939,0.011109114,0.00406909,0.01,0.010619402,93.9,0.491117094,0.097021824
20,815.62,0.07640996,0.520804136,17.88,0.011415039,0.01513052,0.004438162,0.02,0.009565353,93.5,0.612344617,0.101828515
21,815.62,0.099722546,0.505810582,18.13,0.011242658,0.009212494,0.004616499,0.02,0.006592512,96,0.614745621,0.122174214
22,815.62,0.071460768,0.457389717,23.3,0.013066165,0.009989977,0.004498243,0.01,0.011597157,96.1,0.538840462,0.100622333
23,815.62,0.089653912,0.39497551,18.84,0.009124823,0.009866714,0.005488396,0.02,0.007997513,94.8,0.494496136,0.112264644
24,815.62,0.077779725,0.34020768,22.17,0.009248174,0.015419483,0.004419804,0.01,0.007537603,94.3,0.433406888,0.098985306
25,815.62,0.068823456,0.377575703,26.25,0.012154122,0.011089325,0.005005598,0.01,0.012256384,96.9,0.457488484,0.09823956
26,815.62,0.096144638,0.359374209,39.96,0.017607271,0.013211489,0.004453897,0.01,0.008260965,92.8,0.468730336,0.126466772
27,815.62,0.095125962,0.534101534,24.17,0.015828641,0.01618576,0.004837751,0.01,0.006035805,94,0.645413256,0.121828159
28,815.62,0.08793007,0.355800852,31.98,0.013949592,0.010699511,0.004612684,0.01,0.010242701,93.5,0.454430433,0.116735047
29,815.62,0.078421513,0.475702662,29.08,0.016961147,0.014461756,0.00436759,0.01,0.009699583,94.9,0.568585931,0.109449833
30,815.62,0.083416095,0.330884991,26.5,0.010749008,0.027574301,0.005010128,0.01,0.013223171,96.6,0.441875387,0.112398402
31,815.62,0.091698072,0.498321593,47.02,0.02872509,0.011369705,0.00449872,0.01,0.009991169,95.5,0.601389371,0.134913051
32,815.62,0.081103341,0.333251675,15.82,0.006463933,0.011481047,0.004468441,0.02,0.008063316,94.9,0.425836063,0.100099032
33,815.62,0.094650847,0.416877877,28.61,0.014622171,0.010478735,0.004543304,0.01,0.007929087,95.7,0.522007459,0.121745409
34,815.62,0.087764162,0.48964243,33.01,0.01981551,0.009457588,0.00443244,0.01,0.006023169,95,0.58686418,0.11803528
35,815.62,0.071242188,0.342240892,13.81,0.005795804,0.01593256,0.004480839,0.01,0.007040977,96.9,0.429415639,0.088559808
36,815.62,0.068814824,0.480224616,29.97,0.017646185,0.012002468,0.004404068,0.02,0.026690722,95.2,0.561041908,0.117555798
37,815.62,0.089305061,0.366355445,45.39,0.020388172,0.016533613,0.004639864,0.01,0.005818844,95.7,0.472194119,0.120151941
38,815.62,0.07795327,0.441140439,25.5,0.013789864,0.009221792,0.004381895,0.01,0.011058331,95.9,0.528315501,0.10718336
39,815.62,0.071481246,0.390878014,25.89,0.01240682,0.015393257,0.004599571,0.02,0.008431911,95,0.477752517,0.096919549
40,815.62,0.080987253,0.333532131,22.34,0.009137391,0.011729479,0.004969835,0.01,0.006742001,96.6,0.426248862,0.101836479
41,815.62,0.075516372,0.365278781,18.7,0.00837622,0.012000322,0.004597425,0.01,0.007940769,95.7,0.452795475,0.096430787
42,815.62,0.068592672,0.500014142,26.37,0.01616425,0.012910843,0.004637241,0.02,0.006979704,94.6,0.581517657,0.096373867
43,815.62,0.071860016,0.35177252,21.02,0.00906724,0.017302513,0.004563093,0.01,0.016885519,93.7,0.44093505,0.102375868
44,815.62,0.078500092,0.42962928,18.89,0.009951124,0.011036634,0.004558802,0.01,0.007333279,95.7,0.519166006,0.100343296
45,815.62,0.073325065,0.423366937,26.47,0.013739149,0.013144016,0.005000353,0.01,0.009662151,94.8,0.509836019,0.101726719
46,815.62,0.075743965,0.460580221,20.44,0.011544836,0.010718584,0.004717588,0.01,0.006976843,94.7,0.547042769,0.098983232
47,815.62,0.09978586,0.407124306,43.34,0.021635303,0.011481285,0.004821539,0.01,0.005686283,95.7,0.518391452,0.131928985
48,815.62,0.096684546,0.518351619,29.79,0.018929268,0.012313604,0.005074263,0.02,0.007772207,96.7,0.627349769,0.128460283
49,815.62,0.069275611,0.394594227,28.43,0.013753158,0.012786627,0.004636049,0.01,0.01059413,95.9,0.476656464,0.098258948
50,815.62,0.101863802,0.468554054,15.89,0.009128726,0.01152277,0.004561901,0.01,0.010812521,96,0.581940626,0.12636695
51,815.62,0.076960684,0.370402974,23.3,0.010582562,0.015228033,0.004770756,0.01,0.004724741,95.7,0.462591691,0.097038743
52,815.62,0.075504611,0.470588724,17.04,0.009830414,0.010121584,0.004692793,0.01,0.009043694,96.8,0.556214919,0.099071511
53,815.62,0.075435989,0.340803409,44.13,0.018441414,0.01005888,0.004646778,0.02,0.006458521,95.7,0.426298278,0.104982702
54,815.62,0.082479386,0.37556503,4.43,0.002039707,0.010692596,0.004825354,0.02,0.006888866,96.6,0.468737012,0.096233312
55,815.62,0.071380204,0.487519086,16.77,0.010025312,0.016112804,0.004673719,0.02,0.003157854,94.7,0.575012094,0.089237089
56,815.62,0.075790929,0.326779979,26.86,0.010762768,0.01687479,0.004927874,0.01,0.004655123,96.9,0.419445699,0.096136693
57,815.62,0.099971451,0.455013283,28.85,0.016093807,0.009774923,0.004558086,0.02,0.008421898,96.6,0.564759657,0.129045242
58,815.62,0.074117138,0.336252018,27.12,0.011182232,0.01201129,0.004627466,0.02,0.010754108,96,0.422380446,0.100680944
59,815.62,0.070921097,0.474822273,19.6,0.011412904,0.011073112,0.004660606,0.01,0.006510019,95.6,0.556816482,0.093504626
60,815.62,0.092374061,0.529487033,21.99,0.014274975,0.026189566,0.00447464,0.01,0.006790638,94.7,0.648050659,0.117914314
61,815.62,0.100627513,0.39427241,26.17,0.012649573,0.012135029,0.004386187,0.02,0.012662888,96.1,0.507034951,0.13032616
62,815.62,0.071277065,0.347004587,33.42,0.014217549,0.010475636,0.004701376,0.02,0.004793644,95.6,0.428757288,0.094989634
63,815.62,0.093042377,0.356757957,12.78,0.005591429,0.009110689,0.004097939,0.01,0.008086681,95.7,0.458911023,0.110818426
64,815.62,0.101391808,0.342307334,12.8,0.005370684,0.008344173,0.004507303,0.01,0.00875926,96.6,0.452043315,0.120029055
65,815.62,0.074623406,0.439311616,16.77,0.009030294,0.015646219,0.004607677,0.02,0.01596117,95.5,0.529581242,0.104222548
66,815.62,0.086284105,0.332260176,12.31,0.005015728,0.013171196,0.0045259,0.01,0.017623425,95.3,0.431715477,0.113449158
67,815.62,0.072582265,0.426905973,25.88,0.013543224,0.013003349,0.004490376,0.02,0.016637564,94.4,0.512491588,0.107253428
68,815.62,0.068921118,0.451821719,17.82,0.00987224,0.011940956,0.004835844,0.01,0.006565332,94.7,0.532683793,0.090194534
69,815.62,0.072338562,0.338262037,26.71,0.011075328,0.010708332,0.004600763,0.01,0.008472204,94.7,0.421308931,0.096486857
70,815.62,0.09240557,0.51304474,33.13,0.020842443,0.011614084,0.00456357,0.01,0.008573532,94.8,0.617064394,0.126385115
71,815.62,0.096953462,0.355124558,13.41,0.005840506,0.01063776,0.004617214,0.01,0.006749392,95.6,0.46271578,0.114160574
72,815.62,0.072657062,0.352651665,14.48,0.006262607,0.013189793,0.004556179,0.01,0.011451006,95.8,0.438498519,0.094926854
73,815.62,0.072232891,0.511886428,44.8,0.028119432,0.011224508,0.005145311,0.01,0.013506651,94.2,0.595343827,0.119004285
74,815.62,0.079915456,0.429333807,28.36,0.014927986,0.015111685,0.004527807,0.01,0.005507708,99,0.524360948,0.104878957
75,815.62,0.093669555,0.515718232,27.81,0.017583324,0.012616396,0.004538298,0.01,0.008559704,96.9,0.622004184,0.124350881
76,815.62,0.069819345,0.484845136,16.77,0.009968583,0.013453245,0.004524946,0.01,0.01370883,96,0.568117726,0.098021704
77,815.62,0.094576831,0.416668571,27.29,0.013938841,0.074409962,0.005249739,0.01,0.0065763,95.4,0.585655364,0.12034171
78,815.62,0.100085404,0.372664343,23.21,0.010607012,0.013919353,0.004500628,0.01,0.006448507,97.8,0.4866691,0.121641551
79,815.62,0.069112101,0.355741673,41.84,0.018247094,0.012765646,0.004662752,0.02,0.005512238,95.7,0.43761942,0.097534185
80,815.62,0.077642743,0.498635422,19.53,0.011939309,0.014954329,0.005922556,0.01,0.008474827,95.7,0.591232493,0.103979435
81,815.62,0.071334561,0.48607436,13.92,0.008296786,0.027908325,0.004731894,0.02,0.012183428,96.3,0.585317246,0.096546669
82,815.62,0.089409746,0.389631745,25.52,0.01219092,0.01429081,0.00462389,0.01,0.005614281,96.6,0.493332301,0.111838837
83,815.62,0.097420542,0.344118859,23.38,0.009864164,0.010809183,0.004547119,0.01,0.009616852,95.2,0.452348584,0.121448677
84,815.62,0.09065909,0.39460176,20.62,0.009974656,0.012181997,0.004594326,0.02,0.009190798,94.8,0.497442848,0.11441887
85,815.62,0.071937004,0.359615317,38.45,0.016954278,0.012575865,0.005835772,0.01,0.008671284,94.2,0.444128186,0.103398337
86,815.62,0.083672095,0.517742051,47.11,0.029901587,0.012269735,0.004620552,0.02,0.007720947,97.7,0.613683881,0.125915182
87,815.62,0.077459585,0.370100965,13.08,0.00593615,0.015774965,0.004693985,0.01,0.009773254,95.1,0.463335515,0.097862974
88,815.62,0.084028554,0.355784302,12.78,0.005576169,0.011698723,0.004568338,0.01,0.01301384,96.8,0.451511579,0.107186902
89,815.62,0.085947655,0.372876065,20.41,0.009330831,0.016013622,0.004603863,0.01,0.01493144,96,0.474837342,0.114813788
90,815.62,0.076882694,0.326774083,28.02,0.011225034,0.01176548,0.004589796,0.01,0.007133484,95.7,0.415422257,0.099831008
91,815.62,0.076885239,0.361626503,18.28,0.008105422,0.010613918,0.004582882,0.01,0.014236689,95.2,0.44912566,0.103810231
92,815.62,0.098788768,0.39204172,21.28,0.010229135,0.01214695,0.004667759,0.01,0.006670475,95.9,0.502977438,0.120356136
93,815.62,0.069744501,0.416207449,36.4,0.018576845,0.012390614,0.004714251,0.02,0.009828568,95.8,0.498342563,0.102864165
94,815.62,0.101749487,0.357520722,5.41,0.002369345,0.011546135,0.004576683,0.01,0.006363869,94.4,0.470816344,0.115059384
95,815.62,0.071836291,0.388548932,27.94,0.013312174,0.016698122,0.004897594,0.01,0.007636547,96.7,0.477083345,0.097682606
96,815.62,0.078164652,0.413828553,21.42,0.010865972,0.01329422,0.004456282,0.01,0.0059762,96.7,0.505287425,0.099463106
97,815.62,0.082471977,0.464447728,23.03,0.013112641,0.011229515,0.00457263,0.01,0.010812998,95.8,0.55814922,0.110970245
98,815.62,0.086973911,0.367946892,39.31,0.017732115,0.012199402,0.005216599,0.01,0.008863211,96.8,0.467120205,0.118785835
99,815.62,0.072563203,0.338112094,9.49,0.003934925,0.012033701,0.004734993,0.01,0.009906054,95.8,0.422708998,0.091139175
100,815.62,0.083538003,0.465237528,24.97,0.014244,0.018122911,0.005336523,0.01,0.00796032,97.7,0.566898443,0.111078846
101,815.62,0.077708313,0.378797499,24.04,0.011166635,0.013127804,0.004539013,0.01,0.009553432,95.4,0.469633616,0.102967393
102,815.62,0.101462359,0.487932253,26.61,0.01591914,0.011552811,0.004473209,0.01,0.011148691,95.9,0.600947423,0.1330034
103,815.62,0.087229178,0.398067438,49.77,0.024289168,0.014301777,0.004551888,0.01,0.005822897,94.9,0.499598392,0.12189313
104,815.62,0.1013207,0.372403596,39.48,0.018028044,0.014789581,0.004747152,0.01,0.008704185,94.1,0.488513877,0.132800082
105,815.62,0.069860604,0.367771907,35.53,0.016019567,0.01316762,0.004669189,0.01,0.005569935,95.9,0.450800131,0.096119294
106,815.62,0.071431767,0.466407543,17.88,0.010222769,0.012731791,0.004469395,0.01,0.004457474,96.9,0.550571101,0.090581404
107,815.62,0.091056635,0.326360332,26.63,0.010655946,0.011915207,0.004568338,0.01,0.008102417,94.6,0.429332173,0.114383336
108,815.62,0.080537777,0.394480229,10.96,0.0053013,0.011515379,0.005264759,0.01,0.007425308,96.9,0.486533384,0.098529144
109,815.62,0.08650916,0.397870054,50.51,0.024641552,0.014916897,0.005023956,0.01,0.008288622,95.7,0.499296111,0.12446329
110,815.62,0.080244002,0.416264894,21.27,0.010855184,0.011606216,0.004556179,0.02,0.003805399,95.8,0.508115112,0.099460763
111,815.62,0.072754208,0.351436549,36.07,0.015541978,0.012173414,0.004731655,0.01,0.009000778,95.8,0.436364171,0.102028619
112,815.62,0.091275087,0.42511835,21.08,0.01098935,0.013710737,0.004297733,0.01,0.014931202,95.2,0.530104174,0.121493372
113,815.62,0.081008413,0.350771308,23.79,0.01023083,0.013292074,0.004869223,0.01,0.006179571,94.5,0.445071796,0.102288037
114,815.62,0.074771849,0.388627727,12.31,0.005867571,0.015915155,0.00461936,0.01,0.008139372,96.7,0.479314731,0.093398152
115,815.62,0.070497819,0.372325187,12.63,0.005766315,0.013108253,0.004567146,0.01,0.005741835,95.9,0.455931259,0.086573115
116,815.62,0.068013013,0.344074875,39.56,0.016690021,0.011244297,0.006287813,0.01,0.004999399,96.4,0.423332185,0.095990246
117,815.62,0.098398441,0.378042109,22.34,0.010356326,0.016144514,0.004828215,0.02,0.008626223,95.9,0.492585064,0.122209204
118,815.62,0.082505788,0.338929433,9.18,0.003816608,0.010219812,0.004591227,0.01,0.005618811,96.6,0.431655033,0.096532434
119,815.62,0.082195661,0.540982573,29.97,0.019881369,0.013920546,0.004792452,0.01,0.007647991,94.7,0.63709878,0.114517472
120,815.62,0.078332208,0.510364155,20.56,0.012866652,0.013430595,0.004832506,0.01,0.008775234,95.8,0.602126959,0.1048066
121,815.62,0.098080292,0.379700505,14.77,0.006875252,0.010621548,0.004581451,0.01,0.007013559,96.6,0.488402344,0.116550555
122,815.62,0.077169586,0.422889382,33.39,0.017310515,0.016958952,0.004702091,0.01,0.008904696,96.8,0.51701792,0.108086888
123,815.62,0.075704131,0.532226748,42.23,0.027559557,0.01231122,0.00493145,0.01,0.009145737,94.3,0.620242099,0.117340875
124,815.62,0.078647698,0.440264127,24.14,0.013029225,0.010876656,0.004632235,0.01,0.007041454,94.6,0.529788481,0.103350611
125,815.62,0.077149949,0.515027884,18.79,0.011861921,0.008094072,0.004696131,0.01,0.019165993,93.9,0.600271906,0.112873994
126,815.62,0.083601279,0.359971982,19.9,0.008784661,0.010757446,0.004726171,0.01,0.008263588,96.2,0.454330707,0.105375699
127,815.62,0.070844827,0.332323301,15.86,0.00646025,0.010444641,0.004685163,0.02,0.014045715,95.9,0.413612769,0.096035956
128,815.62,0.091656963,0.422922584,24.56,0.012733251,0.008544922,0.005153418,0.01,0.006464243,97.8,0.523124469,0.116007875
129,815.62,0.078052674,0.386770367,40.91,0.019397793,0.009577751,0.004714966,0.01,0.018620014,95.2,0.474400792,0.120785447
130,815.62,0.100469932,0.468217105,26.84,0.01540654,0.010848761,0.004587412,0.01,0.006008387,95.7,0.579535798,0.126472271
131,815.62,0.096847741,0.506880838,26.62,0.016546455,0.012871265,0.004709005,0.01,0.012616158,97,0.616599844,0.130719359
132,815.62,0.089378955,0.512848817,28.33,0.017812163,0.009943724,0.004561901,0.02,0.013299227,95.4,0.612171496,0.125052246
133,815.62,0.06885225,0.371801292,20.16,0.009191754,0.01870513,0.004561901,0.01,0.010406017,95.7,0.459358671,0.093011922
134,815.62,0.076536549,0.342904212,13.11,0.00551184,0.011589766,0.004573107,0.01,0.008415222,93.8,0.431030526,0.095036718
135,815.62,0.085353661,0.407573339,20.52,0.010254725,0.013483763,0.004638195,0.02,0.004908562,95.6,0.506410762,0.105155142
136,815.62,0.074264394,0.490405495,21.5,0.012928338,0.012510538,0.004479885,0.01,0.009339333,96.8,0.577180427,0.10101195
137,815.62,0.072165519,0.420892598,26.1,0.013470377,0.015305042,0.006121635,0.01,0.012186766,94.3,0.50836316,0.103944298
138,815.62,0.098856751,0.486897534,58.42,0.034873919,0.013487339,0.004529715,0.02,0.019970417,94.8,0.599241624,0.158230802
139,815.62,0.100984944,0.336256109,46.32,0.019097592,0.010463953,0.004411221,0.01,0.006544828,94.7,0.447705006,0.131038584
140,815.62,0.068195501,0.419367937,36.71,0.01887708,0.012999058,0.005125046,0.01,0.006339073,96.9,0.500562496,0.0985367
141,815.62,0.080928209,0.367758378,11.95,0.005389562,0.010333538,0.004478216,0.02,0.005786419,94.6,0.459020125,0.096582406
142,815.62,0.076684895,0.473425523,14.77,0.008572902,0.010806322,0.004559755,0.01,0.007833958,94.8,0.560916741,0.09765151
143,815.62,0.068104256,0.508996849,14.26,0.008897694,0.017218828,0.004657984,0.02,0.009810686,96.9,0.594319933,0.09147062
144,815.62,0.099118526,0.417001208,32.5,0.016614642,0.014143467,0.004612207,0.01,0.006250858,95.7,0.530263201,0.126596234
145,815.62,0.089810383,0.516121948,33.31,0.021075598,0.015494347,0.004720449,0.01,0.007126331,97.8,0.621426678,0.122732762
146,815.62,0.095463682,0.361418695,20.26,0.008978347,0.012281418,0.005058527,0.02,0.002039909,94.7,0.469163795,0.111540465
147,815.62,0.088821944,0.33562592,19.48,0.008016927,0.015793085,0.004667997,0.01,0.017175913,96,0.440240949,0.118682781
148,815.62,0.076492779,0.362236764,5.41,0.002400599,0.01174283,0.004534721,0.01,0.005903244,93.5,0.450472373,0.089331343
149,815.62,0.100497114,0.494865738,14.01,0.008497802,0.016697168,0.004791737,0.01,0.006257296,94.2,0.61206002,0.120043948
150,815.62,0.093358751,0.418044315,30.76,0.015767258,0.013285875,0.005723,0.02,0.008560896,97,0.524688941,0.123409904
151,815.62,0.072002141,0.501257139,11.81,0.007259586,0.015813589,0.007112026,0.01,0.008488417,93.7,0.589072869,0.09486217
152,815.62,0.097590293,0.353512637,32.41,0.014045694,0.012661219,0.004712343,0.01,0.014446259,94.5,0.463764149,0.130794588
153,815.62,0.094394686,0.483400731,14.53,0.008608839,0.010701656,0.004625559,0.02,0.005674124,96.8,0.588497073,0.113303208
154,815.62,0.098628486,0.506823438,16.79,0.010434422,0.013103247,0.004566669,0.01,0.004153252,97.7,0.618555171,0.117782829
155,815.62,0.088442114,0.489556426,29.09,0.017462722,0.012237549,0.004518509,0.02,0.005634546,95.9,0.59023609,0.116057891
156,815.62,0.087951421,0.411009272,15.49,0.00780583,0.009904623,0.00475955,0.01,0.0131464,94.6,0.508865316,0.113663202
157,815.62,0.09072055,0.409581421,21.98,0.011039867,0.011065722,0.004767418,0.01,0.006084204,96.9,0.511367693,0.112612039
158,815.62,0.100815582,0.352117009,39.26,0.016948161,0.014442444,0.004579544,0.02,0.003994703,93.9,0.467375035,0.12633799
159,815.62,0.090265878,0.47561166,16.95,0.009885798,0.009612799,0.004877806,0.01,0.006595373,94,0.575490336,0.111624854
160,815.62,0.089337033,0.340176282,58.54,0.024415957,0.010181189,0.004582644,0.01,0.008629084,94.3,0.439694503,0.126964717
161,815.62,0.071351691,0.533365909,15.27,0.009987839,0.018062115,0.004845381,0.02,0.016697168,92.2,0.622779715,0.102882079
162,815.62,0.075839127,0.426457032,14.9,0.007791827,0.017763615,0.004903078,0.01,0.003250599,97.8,0.520059774,0.091784632
163,815.62,0.093068215,0.359131245,21.25,0.009356676,0.016862154,0.004589558,0.02,0.029284716,93.7,0.469061614,0.136299165
164,815.62,0.0838894,0.376852622,29.95,0.01383688,0.011787891,0.004719734,0.01,0.004348993,94.6,0.472529914,0.106795008
165,815.62,0.100899714,0.507374931,18.68,0.011618837,0.011487484,0.004286289,0.01,0.009055376,95.1,0.619762129,0.125860217
166,815.62,0.087750454,0.422482645,32,0.016574553,0.013889074,0.004878998,0.01,0.004622936,94.7,0.524122173,0.11382694
167,815.62,0.072196342,0.498549871,21.28,0.01300635,0.018997192,0.004754305,0.02,0.006219864,95.7,0.589743405,0.09617686
168,815.62,0.085674569,0.366623103,44.41,0.019960591,0.012073517,0.004510403,0.01,0.00407958,95.6,0.464371189,0.114225143
169,815.62,0.069758062,0.433275325,23.7,0.012592064,0.009549856,0.004785776,0.01,0.009359598,95.2,0.512583243,0.096495501
170,815.62,0.077453664,0.446124166,26.96,0.014744746,0.009853363,0.004679203,0.02,0.006494522,96.6,0.533431194,0.103372135
171,815.62,0.082943677,0.396524528,30.41,0.014782788,0.010944605,0.004681349,0.01,0.003770351,95.7,0.49041281,0.106178165
172,815.62,0.086645474,0.430199019,20.49,0.010807514,0.010792971,0.004687548,0.01,0.008741856,95.7,0.527637463,0.110882391
173,815.62,0.091043249,0.517107388,26.61,0.016871,0.014015436,0.004523993,0.01,0.015108347,96.9,0.622166073,0.127546588
174,815.62,0.092075122,0.534506436,34.8,0.02280868,0.014350176,0.004643917,0.01,0.004892826,95.7,0.640931734,0.124420545
175,815.62,0.070215083,0.515880794,44.27,0.027999751,0.015577078,0.004785299,0.01,0.005687952,95.9,0.601672954,0.108688085
176,815.62,0.076450123,0.435683276,13.41,0.007165404,0.010941982,0.004678726,0.01,0.013793945,94.4,0.523075381,0.102088199
177,815.62,0.099132069,0.333309964,17.38,0.007104387,0.009670496,0.004596949,0.02,0.008311033,95.6,0.442112528,0.119144438
178,815.62,0.074671453,0.362391729,26.85,0.011928728,0.021730423,0.004593849,0.01,0.007714033,95.1,0.458793605,0.098908063
179,815.62,0.08375918,0.418393597,31.78,0.016303424,0.014849901,0.004598141,0.01,0.010904312,96.7,0.517002678,0.115565057
180,815.62,0.082774049,0.392029476,40.65,0.019537638,0.015081406,0.004697084,0.01,0.013753176,95.9,0.489884931,0.120761947
181,815.62,0.080731741,0.521425869,44.68,0.028562301,0.010538101,0.00615716,0.01,0.005398035,95.6,0.612695711,0.120849236
182,815.62,0.089323665,0.431398575,28.09,0.014859284,0.008534431,0.00463891,0.02,0.00593257,94.7,0.529256671,0.114754429
183,815.62,0.078163006,0.357962508,28.91,0.012688982,0.015503645,0.00486064,0.01,0.006373644,96.7,0.451629159,0.102086272
184,815.62,0.082062374,0.423799069,14.28,0.007418513,0.012269974,0.00467515,0.01,0.004971981,95.7,0.518131417,0.099128019
185,815.62,0.06924981,0.352339466,26.8,0.011579279,0.011843681,0.0045228,0.01,0.008088827,94.8,0.433432957,0.093440716
186,815.62,0.069104734,0.446331944,45.9,0.025115791,0.017374277,0.005149841,0.02,0.00579977,95.7,0.532810955,0.105170137
187,815.62,0.091696123,0.364683562,17.09,0.007641238,0.012426376,0.004899502,0.01,0.006521463,95.7,0.468806061,0.110758326
188,815.62,0.069836981,0.334625065,14.49,0.005945685,0.013139725,0.004627228,0.01,0.007664204,95.8,0.417601771,0.088074097
189,815.62,0.081780381,0.437562791,29.02,0.015569314,0.013229847,0.004575729,0.02,0.006457806,95.7,0.532573019,0.10838323
190,815.62,0.076256952,0.334674764,27.09,0.011117357,0.013382673,0.004621983,0.01,0.006560087,94.8,0.424314389,0.098556379
191,815.62,0.075332647,0.333266728,42.64,0.017421486,0.012262821,0.004655123,0.02,0.018068552,96,0.420862196,0.115477808
192,815.62,0.074244467,0.460557946,36.48,0.020599381,0.015540361,0.004597425,0.02,0.011910439,95.9,0.550342774,0.111351712
193,815.62,0.086766259,0.39581891,20.49,0.009943813,0.011707783,0.004765034,0.02,0.008507967,94.8,0.494292951,0.109983072
194,815.62,0.079928024,0.447115715,44.73,0.024522841,0.019813061,0.004653454,0.02,0.00649333,95.7,0.5468568,0.115597649
195,815.62,0.083282482,0.350851604,16.33,0.007025854,0.024528742,0.004637718,0.01,0.006525993,96.7,0.458662827,0.101472047
196,815.62,0.081249759,0.376484717,23.8,0.010988017,0.008799314,0.00509119,0.01,0.005632401,95.7,0.46653379,0.102961366
197,815.62,0.080697827,0.395205307,17.74,0.008597797,0.01010251,0.004583359,0.01,0.009333849,94.8,0.486005644,0.103212832
198,815.62,0.082772542,0.50890795,22.45,0.014008983,0.01436758,0.004776716,0.02,0.035121202,93.8,0.606048072,0.136679444
199,815.62,0.100124274,0.357176573,37.23,0.016303879,0.012695551,0.004661798,0.01,0.006233931,95.8,0.469996398,0.127323882
200,815.62,0.076395807,0.487574452,29.02,0.017347072,0.009551287,0.004804134,0.01,0.004504681,96.9,0.573521546,0.103051695
201,815.62,0.084283458,0.413709935,44.53,0.022588602,0.01307869,0.004617214,0.01,0.008267403,94.9,0.511072083,0.119756677
202,815.62,0.101338461,0.384868426,24.71,0.011657569,0.01170969,0.004908085,0.01,0.004547119,95.7,0.497916578,0.122451234
203,815.62,0.081477606,0.335886961,29,0.011944256,0.011285543,0.00593257,0.01,0.003840208,94.7,0.428650111,0.10319464
204,815.62,0.074189397,0.483753842,14.61,0.00866494,0.009154558,0.004917383,0.01,0.00839591,97.8,0.567097797,0.096167629
205,815.62,0.0937808,0.51673176,33.84,0.021436449,0.013325691,0.004995346,0.01,0.007581234,95.6,0.623838251,0.127793829
206,815.62,0.078934821,0.466329073,14.18,0.008107158,0.00899601,0.004902124,0.02,0.011475325,96.8,0.554259905,0.103419428
207,815.62,0.077041754,0.41327141,22.46,0.011380798,0.008834839,0.004623175,0.01,0.011514902,93.3,0.499148003,0.104560629
208,815.62,0.088506178,0.370610145,30.1,0.013676011,0.011654139,0.004762411,0.02,0.003553629,100,0.470770462,0.11049823
209,815.62,0.082402788,0.418550883,13.15,0.006747329,0.012006521,0.004961252,0.01,0.008482933,95.6,0.512960192,0.102594302
210,815.62,0.072925246,0.445860585,25.91,0.014165896,0.013247967,0.004963636,0.01,0.004792452,96.5,0.532033797,0.096847231
