,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent ,no_seg_time,after_seg_time
1142,815.62,0.081485311,0.514320383,36.81,0.003594398,0.016008854,0.003947496,0.02,0.024279118,97,0.611814548,0.122759253
1143,815.62,0.070804844,0.367789867,36.69,0.003374577,0.016816139,0.003985643,0.02,0.02453661,100,0.45541085,0.112726472
1144,815.62,0.081419648,0.369117797,46.38,0.003505468,0.016176701,0.004057884,0.02,0.024670124,96.7,0.466714146,0.122898949
1145,815.62,0.089939281,0.368916653,36.49,0.003288269,0.018669367,0.004836082,0.01,0.024457216,100,0.477525301,0.131352683
1146,815.62,0.0730198,0.513606094,45.7,0.003505707,0.015994787,0.004113197,0.01,0.024232626,96.3,0.602620681,0.119053766
1147,815.62,0.072422642,0.35447045,20.71,0.003169298,0.015739918,0.003736019,0.02,0.024609089,97.2,0.44263301,0.113494537
1148,815.62,0.097023724,0.480865319,43.93,0.003767729,0.016054869,0.004033327,0.02,0.047323942,97.8,0.593943912,0.162608347
1149,815.62,0.0951704,0.476222322,38.05,0.003343821,0.01825428,0.00407052,0.02,0.024305344,100,0.589647002,0.133510083
1150,815.62,0.081432312,0.472920298,26.74,0.003270388,0.015987158,0.003955841,0.02,0.024264097,96.3,0.570339768,0.129490374
1151,815.62,0.083129934,0.380419725,37.51,0.003467321,0.01624918,0.003959417,0.01,0.024409294,96.7,0.479798839,0.12565682
1152,815.62,0.068793692,0.464968537,56.43,0.003702164,0.023890257,0.004688025,0.02,0.024991989,96.7,0.557652486,0.116072344
1153,815.62,0.082002816,0.446071396,8.68,0.003213406,0.016324997,0.003840685,0.02,0.024840355,96.6,0.544399209,0.129282106
1154,815.62,0.071070385,0.406171099,32.6,0.003358364,0.015781403,0.00397563,0.02,0.024435997,96.3,0.493022887,0.115852394
1155,815.62,0.078696964,0.501936221,44.39,0.003360748,0.015828609,0.0039289,0.02,0.025123119,100,0.596461794,0.125707251
1156,815.62,0.096038481,0.519415715,51.23,0.003359079,0.021038294,0.005005836,0.02,0.024220705,96.7,0.63649249,0.134485159
1157,815.62,0.071619096,0.484407953,33.4,0.003373146,0.016797543,0.003983259,0.02,0.025430918,96.6,0.572824592,0.11205185
1158,815.62,0.093558896,0.327168317,16.11,0.003249645,0.01781106,0.004104137,0.02,0.025429249,100,0.438538273,0.135773438
1159,815.62,0.083678717,0.43124574,33,0.00350666,0.015991688,0.004032135,0.02,0.025073528,96.4,0.530916145,0.129228135
1160,815.62,0.080441889,0.423116115,38.55,0.003418922,0.015929222,0.004009247,0.02,0.024888992,96.4,0.519487226,0.121458857
1161,815.62,0.072856974,0.413562605,41.2,0.003530741,0.015761852,0.004002094,0.02,0.02370882,100,0.502181431,0.112589139
1162,815.62,0.081522156,0.517564833,38.15,0.003352642,0.016688347,0.004086971,0.02,0.024733067,96.6,0.615775336,0.129103962
1163,815.62,0.071853982,0.453609702,31.39,0.003326893,0.015902519,0.003912687,0.03,0.024221659,100,0.541366203,0.11760913
1164,815.62,0.081333751,0.345662845,9.02,0.003192902,0.018275023,0.004281521,0.01,0.024738789,96.4,0.445271619,0.119331016
1165,815.62,0.069159116,0.434268246,37.41,0.003340244,0.015990973,0.003900766,0.02,0.024953604,96.3,0.519418335,0.116212534
1166,815.62,0.073403276,0.336754982,33.69,0.003460169,0.016514063,0.004206419,0.02,0.024313688,96.3,0.426672321,0.116624724
1167,815.62,0.071086618,0.39374479,40.06,0.003375292,0.016139746,0.004241467,0.02,0.024572611,96.7,0.480971154,0.115916241
1168,815.62,0.092894663,0.491257905,9.49,0.003162861,0.017662764,0.003741264,0.02,0.024365187,100,0.601815332,0.13786842
1169,815.62,0.081297668,0.334561857,30.5,0.003333569,0.016169786,0.004060984,0.02,0.024997711,97,0.432029311,0.123193902
1170,815.62,0.086105516,0.337516424,90.73,0.003873825,0.016061306,0.004323006,0.03,0.024264574,96.3,0.439683246,0.132738666
1171,815.62,0.0744399,0.342282734,39.16,0.00336504,0.015962601,0.004029036,0.03,0.024643421,96.7,0.432685235,0.11504108
1172,815.62,0.092511905,0.37266419,42.81,0.00343132,0.015803099,0.003934622,0.02,0.024414301,96.7,0.480979194,0.133908722
1173,815.62,0.069699278,0.435282339,33.69,0.003367662,0.016137362,0.003926039,0.02,0.024513006,96.6,0.521118979,0.11295972
1174,815.62,0.078223122,0.343526597,30.96,0.003349066,0.017431498,0.005027533,0.02,0.024296522,100,0.439181217,0.121289951
1175,815.62,0.087843901,0.413964006,32.79,0.003438473,0.017264366,0.003991127,0.02,0.024416208,96.7,0.519072273,0.129086865
1176,815.62,0.068285488,0.42210425,37.73,0.003501415,0.022799015,0.005525589,0.01,0.024487972,96.2,0.513188753,0.11206713
1177,815.62,0.098758622,0.429632852,8.32,0.00331378,0.021402836,0.005039692,0.01,0.040791035,100,0.54979431,0.15715307
1178,815.62,0.069112333,0.38019816,33.28,0.003805876,0.020667315,0.005605936,0.02,0.024259329,96.2,0.469977808,0.109789173
1179,815.62,0.09664407,0.471902368,32.7,0.003492594,0.018370152,0.004283428,0.02,0.024606705,96.7,0.58691659,0.13675228
1180,815.62,0.090018757,0.338712529,37.93,0.003791332,0.017477512,0.004635811,0.02,0.025259495,96.7,0.446208798,0.130775738
1181,815.62,0.068929359,0.341464271,34.4,0.0035429,0.015913963,0.003948927,0.02,0.024436235,100,0.426307593,0.114985624
1182,815.62,0.079309385,0.349389918,40.03,0.003493071,0.016034603,0.004006147,0.02,0.024600744,96.3,0.444733906,0.119457178
1183,815.62,0.098912007,0.419021379,34.99,0.003581762,0.016404629,0.003994465,0.02,0.024632692,96.3,0.534338015,0.141336438
1184,815.62,0.099505493,0.458612513,30.79,0.00340867,0.015771866,0.003934145,0.02,0.024955988,96.6,0.573889872,0.14014896
1185,815.62,0.073665455,0.330390504,9.74,0.003261089,0.019681931,0.004478216,0.02,0.024957895,96.3,0.42373789,0.117007314
1186,815.62,0.069948541,0.426455231,36.89,0.00363493,0.019244432,0.005682468,0.02,0.025079966,100,0.515648204,0.121193708
1187,815.62,0.078833216,0.326352993,36.35,0.003810883,0.01631999,0.004577637,0.02,0.02451086,96.3,0.421506199,0.12360172
1188,815.62,0.068196035,0.409163753,35.55,0.003506184,0.01935029,0.004122972,0.02,0.025107861,100,0.496710078,0.111931028
1189,815.62,0.070858055,0.42155282,38.52,0.003474951,0.015808821,0.004014492,0.02,0.025407076,96.9,0.508219696,0.116779451
1190,815.62,0.084874068,0.356699217,6.45,0.003288507,0.01540184,0.003730297,0.02,0.024428844,97.2,0.456975125,0.128658218
1191,815.62,0.072124562,0.401463974,33.03,0.003474236,0.018167734,0.005057096,0.02,0.024879932,100,0.49175627,0.119399313
1192,815.62,0.100433709,0.341176326,38.27,0.00347352,0.017547607,0.005247116,0.02,0.024279833,96.3,0.459157642,0.148173414
1193,815.62,0.081161583,0.377334974,31.26,0.003417253,0.015902281,0.004046202,0.02,0.024504423,96.7,0.474398838,0.123759893
1194,815.62,0.073973785,0.402003772,39.14,0.003574133,0.016721964,0.004621029,0.02,0.024655104,96.6,0.492699521,0.115614397
1195,815.62,0.084244799,0.397318271,35.6,0.003421783,0.017682552,0.003963232,0.02,0.024073839,100,0.499245622,0.124931167
1196,815.62,0.076810812,0.512637335,36.85,0.003297567,0.016483784,0.004201651,0.02,0.024263382,96.3,0.605931931,0.11831027
1197,815.62,0.076412506,0.437306777,34.33,0.003529787,0.015792847,0.003957987,0.02,0.024582863,96.3,0.52951213,0.121492401
1198,815.62,0.079925396,0.328504874,38.86,0.003320932,0.016081572,0.003998995,0.02,0.024652004,96.7,0.424511842,0.123533114
1199,815.62,0.090767632,0.542976992,34.45,0.003454924,0.017904997,0.004449129,0.02,0.024563551,100,0.651649621,0.137543747
1200,815.62,0.080967335,0.37207616,37.22,0.003518105,0.018466473,0.004439831,0.02,0.024535656,96.6,0.471509968,0.118585004
1201,815.62,0.074680292,0.512757939,9.18,0.00329113,0.020643234,0.00471282,0.02,0.024476528,96.7,0.608081465,0.116369484
1202,815.62,0.085545283,0.336932236,33.86,0.003488064,0.020824909,0.005122423,0.02,0.024616003,96.7,0.443302428,0.127815692
1203,815.62,0.073616762,0.341494647,28.75,0.003358603,0.017417431,0.004199028,0.02,0.024418831,96.7,0.43252884,0.118218902
1204,815.62,0.06848793,0.484826789,37.9,0.003296375,0.017526388,0.004283428,0.02,0.024525881,100,0.570841107,0.110620541
1205,815.62,0.08111867,0.500851814,33.84,0.003404856,0.017544508,0.004395962,0.02,0.038751364,97.4,0.599514992,0.136183378
1206,815.62,0.082238542,0.366053643,8.57,0.003296375,0.017952919,0.004291296,0.02,0.024353743,96.7,0.466245104,0.123587228
1207,815.62,0.069934636,0.373665895,29.87,0.003471851,0.015869141,0.003894806,0.02,0.02428484,100,0.459469672,0.11362924
1208,815.62,0.078699288,0.536617126,64.89,0.003680706,0.016447306,0.004426718,0.02,0.024074554,96.3,0.63176372,0.115675818
1209,815.62,0.082429993,0.335643322,34.58,0.003578186,0.017591715,0.004172802,0.02,0.024586439,96.6,0.43566503,0.134168178
1210,815.62,0.094740913,0.492967031,34.67,0.003698111,0.018311501,0.004535913,0.02,0.02464509,96.3,0.606019445,0.143572028
1211,815.62,0.087576899,0.361056618,31.95,0.003488302,0.017328501,0.004215956,0.02,0.024424076,96.7,0.465962018,0.131146756
1212,815.62,0.083654021,0.456690111,35.51,0.003909349,0.015646935,0.003946781,0.02,0.024559259,96.7,0.555991067,0.127060487
1213,815.62,0.070008894,0.326339904,34.24,0.00366354,0.021221399,0.004499197,0.02,0.024750233,100,0.417570197,0.117901696
1214,815.62,0.096302476,0.341156733,35.77,0.003506899,0.016102552,0.004020929,0.02,0.024474621,96.6,0.453561761,0.138019672
1215,815.62,0.072820729,0.494267531,35.19,0.003450871,0.015748739,0.004029512,0.02,0.025262594,96.3,0.582836999,0.115052386
1216,815.62,0.085757107,0.448363444,36.94,0.003555775,0.018399,0.00461483,0.02,0.024689198,96.7,0.552519551,0.130594128
1217,815.62,0.074534515,0.348426793,58.32,0.003656387,0.017225266,0.00432229,0.02,0.025720119,96.3,0.440186574,0.118198869
1218,815.62,0.072632176,0.330152805,34.38,0.003457069,0.016713619,0.004171133,0.02,0.024957418,96.9,0.4194986,0.114588346
1219,815.62,0.072342656,0.479987942,39.48,0.003486633,0.019757748,0.004805326,0.02,0.024258614,100,0.572088346,0.1146079
1220,815.62,0.080542738,0.506329116,51.22,0.00363946,0.020130396,0.005377293,0.02,0.024876356,97,0.60700225,0.124409572
1221,815.62,0.093916937,0.485357463,8.96,0.003249407,0.016745806,0.004372835,0.02,0.024505138,100,0.596020206,0.138222999
1222,815.62,0.099652465,0.378796397,7.79,0.003155947,0.017844915,0.004067421,0.01,0.024534941,96.7,0.496293777,0.142292631
1223,815.62,0.093827283,0.478368803,33.14,0.00327158,0.020476818,0.005281687,0.02,0.025223732,96.6,0.592672904,0.144306607
1224,815.62,0.081361741,0.332589803,40.69,0.003385305,0.016717672,0.004156828,0.02,0.028898954,96.7,0.430669216,0.123493626
1225,815.62,0.084764333,0.410947191,34.57,0.003490925,0.017059326,0.004232407,0.02,0.024769545,97.1,0.51277085,0.128719579
1226,815.62,0.084742379,0.413922572,22.62,0.003256798,0.018243074,0.004319191,0.02,0.024411201,96.6,0.516908025,0.130990147
1227,815.62,0.085197238,0.331529129,30.59,0.00348115,0.016580343,0.004113913,0.02,0.024064541,96.3,0.43330671,0.127778118
1228,815.62,0.087899406,0.522429786,30.25,0.003422499,0.017338276,0.004191875,0.02,0.025645018,96.6,0.627667468,0.131269492
1229,815.62,0.081639785,0.331810321,62.9,0.003870487,0.019086838,0.004941225,0.02,0.024544954,94.1,0.432536944,0.124399009
1230,815.62,0.095406415,0.484651806,35.71,0.003404617,0.017631531,0.004296064,0.02,0.025472879,100,0.597689752,0.137604152
1231,815.62,0.075703406,0.412612293,46.48,0.003586769,0.017461061,0.004309177,0.02,0.024497509,97.3,0.50577676,0.116931547
1232,815.62,0.068089513,0.372175058,32.4,0.003535986,0.017390251,0.004294634,0.02,0.024558544,100,0.457654822,0.11072874
1233,815.62,0.084330542,0.496612664,9.07,0.003288507,0.017392635,0.003954411,0.02,0.024538279,96.7,0.598335841,0.126902203
1234,815.62,0.068216979,0.39492616,30.85,0.003607273,0.016701937,0.004182339,0.02,0.041481256,97.6,0.479845076,0.126353238
1235,815.62,0.071620901,0.520236157,6.6,0.003170252,0.015725613,0.003715515,0.02,0.024438858,96.7,0.607582671,0.118208499
1236,815.62,0.091430411,0.430050976,26.83,0.003430128,0.018982887,0.004180908,0.02,0.024359226,100,0.540464274,0.132079629
1237,815.62,0.072488957,0.360044857,41.72,0.003666639,0.015981197,0.004020214,0.02,0.024558306,96.7,0.448515011,0.110411489
1238,815.62,0.08246578,0.401693522,8.33,0.003280878,0.015569687,0.003709555,0.02,0.024940729,96.7,0.499728989,0.124168849
1239,815.62,0.087557105,0.407474575,31.41,0.003451586,0.021524668,0.005189896,0.02,0.025238276,96.7,0.516556348,0.13757158
1240,815.62,0.075052412,0.508143736,45.44,0.003582001,0.015767097,0.00402236,0.02,0.024226189,100,0.598963245,0.117077036
1241,815.62,0.079700917,0.46763916,47.75,0.005098104,0.017395735,0.004285097,0.02,0.024418116,96.3,0.564735812,0.1205368
1242,815.62,0.079980313,0.33584981,31.2,0.004758596,0.018579245,0.00464654,0.02,0.024181604,96.3,0.434409368,0.124220641
1243,815.62,0.094070311,0.350324425,31.45,0.005075455,0.016599894,0.004099369,0.02,0.024548769,100,0.46099463,0.135617614
1244,815.62,0.073178547,0.388674018,35.01,0.003711224,0.020916939,0.006072521,0.02,0.024606228,96.7,0.482769504,0.115891882
1245,815.62,0.095067251,0.396004022,29.29,0.003303289,0.017462015,0.004278898,0.02,0.025608778,96.7,0.508533288,0.138511225
1246,815.62,0.097670715,0.346331581,34.45,0.0032866,0.019815445,0.004942894,0.02,0.02437377,100,0.463817741,0.141799872
1247,815.62,0.068147143,0.35214303,32.08,0.003243446,0.017913342,0.004341602,0.02,0.024800062,96.8,0.438203515,0.109897761
1248,815.62,0.082780024,0.355552651,33.94,0.003222466,0.017153025,0.004206419,0.02,0.02448988,93.7,0.4554857,0.130136057
1249,815.62,0.07563928,0.428827242,34.99,0.003429174,0.015864372,0.003908873,0.02,0.025098324,96.6,0.520330894,0.117803112
1250,815.62,0.086912842,0.39716238,13.97,0.003222704,0.021903038,0.004109621,0.02,0.025892735,100,0.50597826,0.127619442
1251,815.62,0.078456768,0.389981928,8.42,0.003594875,0.01790452,0.004128695,0.02,0.025010109,96.6,0.486343216,0.126617341
1252,815.62,0.099351594,0.356660923,35.75,0.00398469,0.015952826,0.004073381,0.02,0.024494648,96.7,0.471965343,0.141529554
1253,815.62,0.076266163,0.336953976,6.2,0.003438711,0.015711069,0.00368619,0.02,0.0246346,96.7,0.428931208,0.124092627
1254,815.62,0.097093188,0.404108695,45.27,0.003751993,0.015964746,0.004036427,0.02,0.024642706,96.7,0.517166629,0.139113796
1255,815.62,0.080582936,0.407157962,39.71,0.003785133,0.0178895,0.004050016,0.02,0.024717331,96.7,0.505630398,0.127557639
1256,815.62,0.092896473,0.476803795,36.53,0.003901482,0.017801762,0.004280806,0.02,0.024668694,96.7,0.58750203,0.139884394
1257,815.62,0.070161355,0.41984334,36.09,0.003760099,0.018938541,0.004607439,0.02,0.024396181,96.7,0.508943236,0.117577182
1258,815.62,0.075482955,0.37777923,11.23,0.003614664,0.017957449,0.004288435,0.01,0.024715662,96.7,0.471219634,0.119612032
1259,815.62,0.093469822,0.510748513,36.28,0.003639936,0.018118382,0.004356623,0.02,0.023479939,100,0.622336717,0.140828673
1260,815.62,0.087419195,0.330025633,41.16,0.003876686,0.017727613,0.004329205,0.02,0.024512053,100,0.435172441,0.129282749
1261,815.62,0.07646798,0.427181011,34.22,0.003794432,0.017963409,0.004466534,0.02,0.024574041,96.7,0.5216124,0.122336727
1262,815.62,0.088908514,0.361840103,38.19,0.003811836,0.017935753,0.004493713,0.02,0.024443626,96.3,0.46868437,0.13294435
1263,815.62,0.069464419,0.410550616,38.09,0.003867149,0.021691322,0.005212545,0.02,0.041133881,97.5,0.501706357,0.133621117
1264,815.62,0.086824711,0.36591899,9.24,0.003245354,0.017660141,0.004081726,0.02,0.024460077,100,0.470403842,0.127558966
1265,815.62,0.09777358,0.394087727,40.22,0.003261328,0.020004511,0.005734682,0.02,0.024361372,96.2,0.511865818,0.14435319
1266,815.62,0.093604354,0.327595153,47.63,0.004972935,0.018753529,0.00479126,0.02,0.023922443,96.3,0.439953036,0.135458264
1267,815.62,0.085692158,0.413568916,26.94,0.004040956,0.02030921,0.00574708,0.02,0.024506807,96.7,0.519570284,0.127055873
1268,815.62,0.09397737,0.423985803,9.57,0.005196571,0.017412663,0.00409174,0.02,0.024497986,100,0.535375836,0.13449553
1269,815.62,0.077657302,0.363638516,23.19,0.006432772,0.018347025,0.004332781,0.02,0.024550676,92.9,0.459642843,0.119047962
1270,815.62,0.073128739,0.35865054,33.82,0.004001141,0.016296625,0.004070282,0.02,0.024778843,96.3,0.448075904,0.114086925
1271,815.62,0.09422884,0.330564745,36.11,0.003873348,0.01796627,0.004408836,0.02,0.024829865,100,0.442759855,0.139537077
1272,815.62,0.085176649,0.395250879,51.2,0.004020929,0.017903805,0.004445076,0.02,0.024525881,97.1,0.498331333,0.127435291
1273,815.62,0.079546668,0.361264557,43.59,0.003997564,0.018593073,0.004855394,0.02,0.024604559,96.2,0.459404298,0.120781964
1274,815.62,0.10013868,0.400432564,35.36,0.00403285,0.018817425,0.004985094,0.02,0.024385214,96.3,0.519388669,0.141557259
1275,815.62,0.07750464,0.52423484,46.38,0.003996611,0.018514872,0.004839182,0.02,0.025483131,97,0.620254352,0.121315772
1276,815.62,0.080596089,0.416235491,29.86,0.003739357,0.017596006,0.004360676,0.02,0.024981499,96.7,0.514427586,0.126718277
1277,815.62,0.074112026,0.422698905,9.45,0.003674984,0.017330647,0.004246235,0.02,0.025267839,96.6,0.514141578,0.120018911
1278,815.62,0.088872157,0.357367062,50.96,0.004019022,0.018844604,0.004935503,0.02,0.02462554,96.4,0.465083823,0.137339973
1279,815.62,0.079971314,0.343224,37.19,0.003929615,0.017411709,0.004202604,0.02,0.025179386,100,0.440607023,0.123198955
1280,815.62,0.071517526,0.470803583,31.15,0.003944397,0.020732164,0.004976749,0.02,0.025166988,96.7,0.563053273,0.111647554
1281,815.62,0.074893846,0.357780913,37.18,0.003893852,0.0179286,0.004424572,0.01,0.024711609,96.3,0.450603359,0.118140222
1282,815.62,0.090861434,0.37417541,34.04,0.003936529,0.017564297,0.004332542,0.01,0.024683952,96.3,0.482601141,0.133713016
1283,815.62,0.090999346,0.469528363,64.31,0.004022121,0.018242598,0.004591227,0.02,0.024861097,100,0.578770307,0.135026634
1284,815.62,0.092062518,0.357587173,32.93,0.003858805,0.017745018,0.004413366,0.02,0.024283648,96.2,0.467394709,0.137017441
1285,815.62,0.08600613,0.357351483,44.98,0.004055262,0.018028021,0.004506826,0.02,0.024495602,96.8,0.461385634,0.128537816
1286,815.62,0.101111961,0.489876968,36.48,0.003829479,0.018082142,0.00463748,0.02,0.024380445,96.3,0.609071071,0.142911323
1287,815.62,0.078835926,0.451392536,34.7,0.003912687,0.02042079,0.004616261,0.02,0.024600506,96.6,0.550649252,0.126252384
1288,815.62,0.071284075,0.476100733,30.91,0.003851652,0.021104813,0.004497528,0.02,0.024997234,100,0.568489621,0.113099361
1289,815.62,0.072328279,0.453068021,59.72,0.003802061,0.021040201,0.004496813,0.02,0.024448633,96.7,0.546436501,0.118814366
1290,815.62,0.090066101,0.463323477,40.78,0.003776073,0.018739462,0.004398823,0.01,0.024330616,96.3,0.57212904,0.133991663
1291,815.62,0.075592831,0.366181512,64.5,0.003921747,0.019621611,0.004724979,0.02,0.042753696,100,0.461395954,0.13792472
1292,815.62,0.074435677,0.381326088,8.7,0.003537893,0.023137331,0.005414009,0.02,0.024394035,96.3,0.478899096,0.115765613
1293,815.62,0.068424891,0.340168188,38.81,0.003898144,0.017858744,0.004544258,0.02,0.024374485,96.3,0.426451823,0.111237493
1294,815.62,0.098209023,0.449773186,44.79,0.005109787,0.019488096,0.004953384,0.01,0.023750782,100,0.567470305,0.140257478
1295,815.62,0.079461213,0.403160617,34.06,0.005472183,0.024127722,0.006149292,0.02,0.024549961,96.7,0.506749552,0.125817477
1296,815.62,0.084571112,0.451319476,36.33,0.003851414,0.018253565,0.004463434,0.02,0.02418828,96.3,0.554144153,0.129321379
1297,815.62,0.071102856,0.468886805,44.6,0.003903151,0.02031827,0.004435062,0.02,0.024589062,100,0.560307931,0.114800457
1298,815.62,0.087281584,0.524404638,37.47,0.003787994,0.018028975,0.00440383,0.02,0.024344683,93.5,0.629715197,0.127846698
1299,815.62,0.076607161,0.537262768,8.12,0.003521681,0.018414736,0.004006624,0.02,0.024623632,100,0.632284665,0.118296651
1300,815.62,0.085542559,0.429423287,37.88,0.003842354,0.018395185,0.004453421,0.02,0.024644852,96.3,0.533361031,0.131891828
1301,815.62,0.071122193,0.396620013,31.99,0.003868818,0.018849134,0.004750013,0.02,0.024394035,96.7,0.48659134,0.113567451
1302,815.62,0.097934149,0.438985125,35.22,0.004310846,0.01822114,0.004288197,0.01,0.024492502,96.6,0.555140414,0.139368277
1303,815.62,0.07674357,0.406536744,46.87,0.004087925,0.017764091,0.004589319,0.02,0.024289608,96.7,0.501044405,0.116657112
1304,815.62,0.079060663,0.477677157,34.03,0.004079819,0.017731428,0.004297018,0.02,0.024644136,100,0.574469248,0.122247074
1305,815.62,0.080523945,0.426803568,31.21,0.005305529,0.017377138,0.004256248,0.02,0.024456263,92.9,0.524704651,0.122285054
1306,815.62,0.074601189,0.326957695,8.6,0.003644943,0.017365217,0.004113674,0.02,0.029084444,96.7,0.418924101,0.12157787
1307,815.62,0.097699394,0.453459917,44.72,0.003923893,0.017283201,0.004308462,0.02,0.025082827,100,0.568442512,0.140542528
1308,815.62,0.071569083,0.439107412,36.56,0.00390029,0.018101215,0.004395723,0.02,0.02553916,96.3,0.52877771,0.11654349
1309,815.62,0.079030726,0.398393755,81.59,0.004018545,0.018702507,0.00465703,0.02,0.024423361,96.3,0.496126988,0.123229732
1310,815.62,0.080685297,0.432673685,35.44,0.00384593,0.020689726,0.004921913,0.02,0.02431035,100,0.534048708,0.127914735
1311,815.62,0.094049287,0.472830654,10.82,0.00376749,0.018342257,0.004216909,0.02,0.025304317,96.3,0.585222198,0.1414159
1312,815.62,0.091990361,0.527672646,42.41,0.003782272,0.017900944,0.004410267,0.02,0.026349306,96.8,0.637563951,0.140891583
1313,815.62,0.084581735,0.459401986,34.7,0.003929377,0.017821312,0.004490614,0.02,0.024698257,100,0.561805033,0.127589915
1314,815.62,0.093382428,0.340120008,33.64,0.003783226,0.017438412,0.004317284,0.02,0.025161028,97,0.450940848,0.135449015
1315,815.62,0.079900209,0.357750769,33.79,0.003843069,0.017609596,0.004317999,0.02,0.024324417,96.8,0.455260574,0.118162138
1316,815.62,0.068570587,0.388070272,44.97,0.004073143,0.018395424,0.004504204,0.02,0.02450633,96.6,0.475036283,0.113077636
1317,815.62,0.091381175,0.410304443,33.01,0.003864288,0.018390894,0.00433898,0.02,0.024620533,96.3,0.520076512,0.137694458
1318,815.62,0.083824906,0.449840297,36.05,0.003648996,0.017645359,0.004395008,0.02,0.024268866,96.7,0.551310562,0.126565242
1319,815.62,0.076918715,0.535467177,23.94,0.003793955,0.017850637,0.004225492,0.02,0.025136232,100,0.630236529,0.124041554
1320,815.62,0.075208475,0.401451402,44.28,0.004055023,0.018213272,0.004645348,0.02,0.041496038,97.6,0.494873149,0.140264085
1321,815.62,0.091843897,0.448351177,17.6,0.003842831,0.018032551,0.004264116,0.02,0.02423954,96.7,0.558227625,0.132806121
1322,815.62,0.091084549,0.365936382,50.77,0.004169703,0.017813206,0.004469633,0.02,0.024616003,96.6,0.474834137,0.136985564
1323,815.62,0.070133101,0.38706869,35.62,0.003927708,0.018491268,0.004461527,0.02,0.024256945,96.3,0.475693059,0.116993372
1324,815.62,0.069375669,0.361136036,52.58,0.004196405,0.018821955,0.004780531,0.02,0.024264097,96.3,0.44933366,0.11872742
1325,815.62,0.080420581,0.463388732,35.11,0.004034519,0.02098155,0.006735563,0.02,0.024539709,100,0.564790863,0.124135931
1326,815.62,0.075066646,0.461327093,34.78,0.003952503,0.019677401,0.005071402,0.02,0.024223328,96.7,0.55607114,0.120078998
1327,815.62,0.101278755,0.327212685,46.58,0.004175663,0.018003941,0.00450325,0.02,0.024480581,96.7,0.446495381,0.145022694
1328,815.62,0.076468616,0.469812986,75.92,0.004015684,0.02184248,0.005415201,0.02,0.024385691,100,0.568124082,0.120137861
1329,815.62,0.100016098,0.509514339,34.07,0.00384903,0.017926455,0.004478216,0.02,0.025081873,96.6,0.627456892,0.145039422
1330,815.62,0.075580921,0.485038482,45.36,0.004015684,0.019234896,0.004765511,0.02,0.024343252,96.4,0.579854299,0.118674555
1331,815.62,0.068466335,0.452074814,36.89,0.003777981,0.023636341,0.006360769,0.02,0.024547815,96.2,0.54417749,0.116921475
1332,815.62,0.093795457,0.459290075,31.91,0.004074097,0.018379211,0.004471779,0.02,0.024209023,100,0.571464743,0.140649907
1333,815.62,0.098257013,0.357867231,26.94,0.003706694,0.018215895,0.004349947,0.02,0.02432394,96.7,0.474340139,0.142079602
1334,815.62,0.101936975,0.475410799,33.03,0.003949165,0.017608643,0.004328489,0.02,0.024327755,96.7,0.594956417,0.148324493
1335,815.62,0.073896717,0.454414152,35.17,0.003957987,0.019010544,0.005394459,0.01,0.024212837,96.3,0.547321413,0.118731329
1336,815.62,0.068003494,0.535309009,66.94,0.004104853,0.018105745,0.00460124,0.02,0.029517889,97,0.621418248,0.112590308
1337,815.62,0.076544628,0.49461928,31.3,0.003941298,0.017445803,0.004238129,0.02,0.025756598,96.2,0.588609711,0.120188805
1338,815.62,0.079941074,0.513688582,8.65,0.003331661,0.017935991,0.00402832,0.02,0.025160313,100,0.611565647,0.125791324
1339,815.62,0.080863687,0.420976386,48.67,0.00344944,0.018691778,0.004432917,0.02,0.024909735,96.7,0.520531851,0.12769634
1340,815.62,0.08713328,0.376334421,34.05,0.003400803,0.017669439,0.004373074,0.02,0.025366306,100,0.48113714,0.133609244
1341,815.62,0.073494171,0.365723542,41.63,0.003871202,0.017941236,0.004445314,0.02,0.024421692,96.7,0.457158949,0.117176083
1342,815.62,0.100065299,0.410897904,67.51,0.004072905,0.020763636,0.005855083,0.02,0.025585175,96.7,0.531726839,0.147086746
1343,815.62,0.068819535,0.335030224,65.68,0.003983021,0.020234346,0.004585981,0.02,0.023699045,100,0.424084105,0.10907182
1344,815.62,0.075732334,0.367941176,8.38,0.004887104,0.017413855,0.004034519,0.02,0.02465868,96.4,0.461087365,0.119115241
1345,815.62,0.085608129,0.351607243,36.26,0.004096985,0.021758795,0.004657984,0.01,0.024484634,100,0.458974167,0.128464107
1346,815.62,0.076797213,0.457020101,36.77,0.005184412,0.017517805,0.004307032,0.01,0.024599552,96.3,0.551335119,0.120298106
1347,815.62,0.082246367,0.400416155,31.55,0.003759623,0.018158674,0.004499197,0.02,0.02474618,96.3,0.500821196,0.11886653
1348,815.62,0.072303745,0.345780539,41.84,0.004524708,0.017931938,0.004396677,0.02,0.024577379,96.3,0.436016222,0.120385033
1349,815.62,0.092959033,0.350696845,35.31,0.003742218,0.01783371,0.004359007,0.02,0.040744781,97.6,0.461489588,0.150043657
1350,815.62,0.081778458,0.451640015,33.69,0.003488541,0.022792339,0.005689859,0.02,0.024795532,96.3,0.556210812,0.127559995
